,link,Title/Address,img_links,price,description,bedrooms,bathrooms,habital_area,EPC certificate number,property_type,score
148,"https://www.realo.be/en/lindestraat-57-8210-zedelgem/3329925?l=1952010085
","Lindestraat 57, 8210 Zedelgem",https://realocdn.com/image/5/BE-master_listing_a05a84_a05a84ee52c05867e1a553d401fa3b52.jpg/1620x1080/0x400/2/7b90,€295.000,"

					In centrum Zedelgem vind je deze leuke en gerenoveerde woning in een rustige en verkeersluwe buurt. Na 4min fietsen ben je aan de kerk, het Gemeentehuis en de winkels. Zedelgem heeft alles te bieden qua faciliteiten, scholen en sport. Het huis is door de jaren heen gerenoveerd met mooie en degelijke materialen waarbij de badkamer recent afgewerkt werd. Op de benedenverdieping is er een garage en wasplaats voorzien. Op het gelijkvloers heb je verder een lichtrijke living en een volledig ingerichte keuken en op de verdieping 3 kamers waarvan er één omgebouwd werd naar een badkamer. De oude badkamer zal nog omgebouwd worden naar dressing.

Benedenverdieping (55m2):  
Hal (6m2) met toilet en vestiaire - garage (28m2) met geautomatiseerde sectionaalpoort - wasplaats (3,57m2)

Gelijkvloers (55m2):  
Inkomhal/traphal (4,56m2) met tegelvloer en trap in eik - living (28m2) met tegelvloer, inbouw-boxen en -spots - ingerichte keuken (7,7m2) met inductiekookplaat, dampkap, warme-luchtoven, microgolfoven, vaatwas, warmhoudplaat, kasten en werkblad in composiet - terras - tuin met terras en tuinhuis - carport

1ste Verdieping (48m2):  
Nachthal met ingemaakte kast - 3 kamers (12m2, 8,6m2 en 7,2m2), waarvan 1 ingericht als badkamer: volledig nieuw en ingericht met inloop/regendouche, bidet en meubel met schuiven, spiegel- en kolomkast en vloerverwarming - oude badkamer (2,80m2): wordt nog ingericht als dressing

Algemeen:  
- airco (1ste en 2de verdieping)  
- CV op gas (hoogrendementsketel)  
- ramen BELISOL met hoogrendementsglas en muggenramen  
- zonnewering  
- videofoon

		
",3,1,-,-,House,66%
149,"https://www.realo.be/en/wingene-steenweg-49-8730-beernem/3206015?l=145544542
","Wingene steenweg 49, 8730 Beernem",https://realocdn.com/image/5/BE-master_listing_235f0b_235f0b2532f53bd47ca2198e750f6a96.jpg/1620x1080/0x400/2/fb63,€1.800,"

					Op 200m van de oprit van de E40 staat dit moderne en strakke kantoorgebouw op u te wachten. De kantoorruimte is verdeeld over twee verdiepingen en biedt plaats aan min 40 bureaus. Op het gelijkvloers is de ruimte ingedeeld met verschillende aparte units waar twee tot acht personen plaats kunnen nemen. Op dezelfde verdieping is er verder ook een keuken voorzien en een ruime berging. Op de verdieping zijn er een drietal verschillende ruimtes die dienst kunnen doen als extra bureaus, vergaderzaal of landschapsbureau. Achteraan het gebouw is er een ruime parking.

Algemeen:  
- Totale oppervlakte: 762m2  
- Centrale verwarming op aardgas  
- Ingerichte kantoren  
- Inbouw-speakers  
- Ventilatie: koelen/warmen  
- Zonnepanelen

		
",-,-,762m2,71211-0002017104-1,Office,82%
150,"https://www.realo.be/en/wingene-steenweg-49-8730-beernem/3206015?l=1111087444
","Wingene steenweg 49, 8730 Beernem",https://realocdn.com/image/5/BE-master_listing_235f0b_235f0b2532f53bd47ca2198e750f6a96.jpg/1620x1080/0x400/2/fb63,€1.800,"

					Op 200m van de oprit van de E40 staat dit moderne handelspand op u te wachten. De winkelruimte is verdeeld over twee verdiepingen waarvan de benedenverdieping de grootste oppervlakte inneemt. De bovenverdieping kan perfect gebruik worden als bureau of vergaderruimte. De winkel beneden is één open ruimte met grote glaspartijen waardoor een enorme visibiliteit gecreëerd wordt.

De Wingenesteenweg is dé invalsweg voor wie de E40 gebruikt, het station en voor wie verder richting Oedelem en het centrum moet. Het handelspand is volledig ingericht en klaar voor gebruik.

Algemeen:  
- Totale oppervlakte: 251m2  
- Centrale verwarming op aardgas  
- Geschikt voor vele doeleinden  
- Kitchenette  
- Inbouw-speakers  
- Ventilatie: koelen/warmen

		
",-,-,251m2,20171211-0002017104-1,Business,82%
151,"https://www.realo.be/en/guido-gezellestraat-32-8870-emelgem/3732708?l=1775295440
","Guido Gezellestraat 32, 8870 Emelgem, Izegem",https://realocdn.com/image/5/BE-master_listing_6631cf_6631cfce6bc4380bdf0483a539fcd829.jpg/1620x1080/0x400/2/3add,€289.000,"

					KIJKDAG ZONDAG 4 OKTOBER: plan je bezoek in via http://www.guidogezellestraat32.be

Deze ruime en karaktervolle sixties villa werd gebouwd in modernistische stijl door een gelauwerd architect en is een echte eyecatcher in het straatbeeld.

Absolute troeven van deze instapklare en recent gerenoveerde woning zijn de verfijnde architectuur, grote bewoonbare oppervlakte en de uitstekende ligging. De woning ligt op slechts 5 minuten rijden van de E403. Op wandelafstand vind je ook alle voorzieningen: supermarkt, scholen, horeca, fitness, openbaar vervoer, en vooral: bakker in de straat!

Even wandelen of joggen? Het huis ligt vlakbij ‘Wandel op de Mandel’: de groene verbinding tussen Emelgem, Izegem en Ingelmunster.

		
",4,1,222m2,20200909-0002312879-RES-1,House,84%
152,"https://www.realo.be/en/striemenbergstraat-11-9040-sint-amandsberg/4374219?l=820813587
","Striemenbergstraat 11, 9040 Sint-Amandsberg, Ghent",https://realocdn.com/image/5/BE-master_listing_458034_4580343191cd1066b912f264858a94aa.jpg/1920x896/0x400/2/03e3,€342.100,"

					Dit bedrijfsverzamelgebouw zal bestaan uit 11 casco KMO units welke zich situeren over 3 gebouwen.

De oppervlaktes  van de magazijnen variëren tussen de 94m² en 302m².
Nog beschikbaar:
Unit A.2: 252 m² Magazijn + 2 parkeerplaatsen
Unit C.2: 128 m² Magazijn + 2 parkeerplaatsen
Unit C.3: 105 m² Magazijn + 1 parkeerplaats

Ook een bestaand bedrijfsgebouw van 867m² met voornamelijk kantoorruimtes wordt in dit project opgenomen en apart verkocht/verhuurd.

Alle verkoopsmodaliteiten zijn op eenvoudig verzoek verkrijgbaar.

De opgegeven prijzen zijn incl. nutsvoorzieningen en aansluitingen alsook parkeerplaatsen en zijn excl. aankoopkosten zoals BTW.

Locatie:

Deze units zijn strategisch gelegen te Sint-Amandsberg vlakbij Gent centrum, haven en station Dampoort.

Timing:

Uitvoering start in oktober 2020 en oplevering is voorzien zomer 2021.

Kenmerken

Staalstructuur en silex panelen
Automatische sectionaalpoort
Toegewezen parkeerplaatsen per KMO unit
Nutsvoorzieningen tot in de unit
volledig aangelegde groenzones

		
",-,-,252m2,-,Industrial property,77%
153,"https://www.realo.be/en/schrieksesteenweg-1-2220-booischot/6035487?cl=1340627213%2C1541435508%2C2117860969%2C353272930%2C675283559%2C1616604286%2C78572147
","Schrieksesteenweg 1, 2221 Booischot, Heist-op-den-Berg",https://realocdn.com/image/5/BE-master_listing_6fdbb2_6fdbb228d18d346586f51b5a2333f6e1.jpg/1920x1013/0x400/2/958f,-,-,-,-,-,-,Land,-
154,"https://www.realo.be/en/poederleeseweg-74-2275-lille/5193980?l=1827286381
","Poederleeseweg 74 9, 2275 Lille",https://realocdn.com/image/5/BE-master_listing_9310e3_9310e3e14ab56f35f6b5ff4795969204.jpg/1440x1080/0x400/2/a334,€710,"

					Modern centraal gelegen 2 slaapkamer appartement

Ligging: Gelegen op het domein Parkzicht in Lille met bijhorend parkje en petanquebaan. Winkels en openbaarvervoer op wandelafstand.

Indeling: Inkomhal, toilet, leefruimte, keuken, berging, badkamer, 2 slaapkamers en terras

Beschrijving: Het appartement bestaat uit een inkom met ingemaakte halkast, apart toilet met handenwasser, 2 slaapkamers op laminaat waarvan 1 met ingemaakte kleerkast, badkamer met lavabo en inloopdouche, volledig ingerichte keuken met voorziening voor vaatwasser en een berging met plaats voor wasmachine en droogkast.

Het appartement heeft een zuidwest gericht terrasje met zicht op een grasplein en vijver. Er is een lift aanwezig in het gebouw die tot in de ondergrondse parkeerplaats gaat. Hier is ook een open autostaanplaats, afgesloten private kelderberging en een gemeenschappelijke fietsenstalling aanwezig.

Maandelijkse lasten: 55€

		
",2,1,88m2,20160318-0001845772-1,Flat,84%
155,"https://www.realo.be/en/gelijkheidstraat-126-8400-oostende/3662377?l=939618914
",Oostende (Westerkwartier),https://realocdn.com/image/5/BE-master_listing_d2f885_d2f885a50df8a0be8d888dc91f6a3807.jpg/1370x1080/0x400/2/ab4b,€499,"

					Centraal gelegen app met 2 slpk op de 2ev (gn lift) van een kleine meergezinswoning verder bevattende een inkom woonkamer, afzonderlijke niet ingerichte keuken -  badkamer met zitbad en lavabo - Maximum 1 persoon - 15€ /maand voor onderhoud gastoestellen - wandelafstand van bushalte en voedingswinkel- onmiddellijk vrij

		
",2,1,-,20201001-0002322536-RES-2,Flat,83%
156,"https://www.realo.be/en/hoogstraat-18-2220-heist-op-den-berg/5193921?l=326207089
","Hoogstraat 18 0.2, 2220 Heist-op-den-Berg",https://realocdn.com/image/5/BE-master_listing_4f019f_4f019fd5b5119224b96843ce931cb0d9.jpg/1440x1080/0x400/2/ae9c,€249.000,"

					OPENHUIZENDAG ZATERDAG 17 OKTOBER 14 TOT 15uur!!!

Op zoek een gloednieuw, gelijkvloers appartement met 2 slaapkamers en tuinterras? Neem dan zeker en vast contact op voor dit prachtige gelijkvloers appartement! Centraal gelegen in centrum Schriek, op wandelafstand van openbaar vervoer, winkels,... Omschrijving: Dit nieuw te bouwen gelijkvloers appartement is nog af te werken naar eigen wensen, conform de budgetten volgens het lastenboek.   
Via de inkomhal met gastentoilet komt men in de leefruimte. De leefruimte bestaat uit een zithoek en eetplaats met aansluitend de open keuken. Vanuit de leefruimte geniet men een mooi uitzicht op het terras en de tuin, welk volledig aangelegd zal worden. De badkamer is voorzien van een wastafel in meubel en een inloopdouche. Het appartement is tevens voorzien van 2 slaapkamers en een berging/wasplaats. Enkele leuke extra's: E-peil < 30, ventilatie type D, vloerverwarming,...   
Verkoop onder BTW stelsel op het constructie-aandeel en registratierechten op het grondaandeel. Verkoop onder Wet Breyne.

Contacteer ons voor meer informatie (plannen, lastenboeken en prijs incl. aankoopkosten) of maak een afspraak op kantoor via tel.:+321... Show number of via i...o@heylenvastgoed.be

",2,1,86m2,-,Flat,81%
157,"https://www.realo.be/en/morckhovenlei-49-2140-borgerhout/1871002?l=43119622
","Morckhovenlei 49 3, 2140 Deurne, Antwerpen",https://realocdn.com/image/5/BE-master_listing_3a3e2c_3a3e2c7c9acebe0854d37db57253508c.jpg/1617x1080/0x400/2/cedd,€218.500,"

					Gerenoveerd 2slpk. appartement met terras en garage

Ligging: In de Collegelaanwijk te Borgerhout net buiten de Singel en op boogscheut van het Rivierenhof. Een zeer residentiele wijk met scholen en verschillende jeugdbewegingen. Het centrum is gemakkelijk te bereiken met de fiets en het openbaar vervoer.

Omschrijving: We betreden het appartement op de 2de verdieping in dit kleinschalig appartementsgebouw met de lift. Het volledig gerenoveerd appartement geniet van een fantastische lichtinval, de ruime leefruimte met open keuken die tevens volledig geinstalleerd is, zijn hier het bewijs van. Verder gaan we via de nachthal met aparte wc, langs de 2 slaapkamers die aan het terras grenzen, naar de badkamer met inloopdouche, lavabo met meubel, handdoekdroger en ruimte voor wasmachine en droogkast. Tenslotte is er een kelderberging en een verplicht aan te kopen garagebox met dubbele plaats (deze wordt gedeeld met de andere eigenaar) aan 20.000 EUR.

Bijzonderheden: - Gerenoveerd - Aangename wijk  
\- Dak geisoleerd   
\- Parkeergelegenheid  
\- Openbaar vervoer  
\- Gunstige EPC: 213 kWh/m²/jaar   
\- Conforme elektrische installatie

Geen rechterlijke herstelmaatregel of bestuurlijke maatregel opgelegd, Vergunning uitgereikt, Woongebied, Geen voorkooprecht ruimtelijke ordening aanwezig, Geen verkavelingsvergunning

		
",2,-,85m2,20170504-001957819-1,Flat,90%
158,"https://www.realo.be/en/rue-de-remouchamps-36-4141-louveigne/1157432?cl=1280245909%2C131339395
","Rue de remouchamps 36, 4141 Louveigné, Sprimont louveigné",https://realocdn.com/image/5/BE-master_listing_34879d_34879d370f411f3a2a3ff3fec57f09ab.jpg/1440x1080/0x400/2/7554,€950.000,"

					Très belle visibilité pour ce magnifique immeuble situé le long d'un axe principal mais néanmoins en recul pour plus de tranquillité. Construit en 1995, il est implanté sur un terrain clôturé de 5334 m2. Les extérieurs aménagés bénéficient d'un vaste parking. La partie restaurant propose un total de 330m² (une belle partie bar de 65m², une salle de 45m², une véranda de 45m², des wc de 15m², une mezzanine de 10m², trois réserves, l'espace cuisine de 58m²) et le tout est complété par une belle terrasse en clinkers. Le restaurant dispose de caves (dont une cave à vins), d'une buanderie et d'un bureau. +- 120 couverts intérieurs et +- 120 couverts extérieurs. Un appartement est situé au 1er étage et bénéficie de sa propre entrée (escalier extérieur arrière). Il présente 70m² et se compose d'un séjour avec cuisine ouverte, d'un hall avec toilette, d'une chambre et d'une salle de bains. CC mazout (chauffage sol pour le rez), DV bois, alarme. Loué via bail commercial. Bon rendement ! Belle opportunité !

		
",-,-,448m2,-,Investment property,53%
159,"https://www.realo.be/en/plein-16-8500-kortrijk/3524467?l=744247203
","Plein 16 12, 8500 Kortrijk",https://realocdn.com/image/5/BE-master_listing_f67f14_f67f142d6be3c510b71e6c006a5cbed5.jpg/1541x1024/0x400/2/accb,€127.500,"

					""PARKRESIDENTIE"" : Zonnig hoekappartement op de eerste verdieping gelegen op de hoek van de Gentstraat en het Plein. Dit op te frissen appartement heeft de volgende indeling : inkom met berging, vestiaire, zonnige living, 2 slaapkamers, keuken, badkamer met douche. Zuidgericht terras met heel mooi zicht op het park ! Momenteel verhuurd. Voor info of bezoek contacteer Christophe +324... Show number.

		
",2,1,70m2,1510485,Flat,95%
160,"https://www.realo.be/en/rijselsestraat-38-8500-kortrijk/3526506?l=151699886
","Rijselsestraat 38 62, 8500 Kortrijk",https://realocdn.com/image/5/BE-master_listing_50b8a9_50b8a9e5180c3ca5c960646c15b8aafa.jpg/1532x1024/0x400/2/942d,€362.500,"

					FIRST SALE! WO 28/10 (18u-20u) & ZA 31/10 (10u-12u)

Dit vernieuwd appartement heeft een beklijvend zicht over de stad. Met een oppervlakte van 130m2 is het niet van de minste!
De ruime inkomhal met vernieuwd gastentoilet verwelkomt u naar de uiterst ruime living. Deze is verbonden met de leef/eetkeuken en bieden beide veel lichtinval en toegang tot het terras. 
De ene slaapkamer is voorzien van een inloopdressing en de tweede leent zich perfect tot logeerkamer/bureel...
De badkamer werd ook enkele jaren terug onder handen genomen en is voorzien van lavabo en inloopdouche. 
Zowel berging voorzien in het appartement als op het gelijkvloers. 
De wagen kan je ten allen tijde kwijt op één van de twee autostaanplaatsen! 


FIRST SALE of eerste bezoekmoment op afspraak :

We wensen elke kandidaat-koper ruimschoots de kans te geven om het appartement uitgebreid te bezoeken.
Zodoende organiseren we twee bezoekmomenten voor dit appartement : WO 28/10 (18u  20u) & ZA 31/10 (10u  12u). Jullie kunnen zich inschrijven hetzij telefonisch op +325... Show number hetzij per email : i...o@huizinge.be

Er kan een geldig bod uitgebracht worden onder gesloten omslag of per mail (...o@huizinge.be) tot maandag 02/11 omstreeks 20u.
De richtprijs bedraagt € 362.500. Bij een bieding van € 362.500 of meer wordt dit appartement verkocht aan de hoogst biedende. Mocht de richtprijs uitzonderlijk niet gehaald worden, beslist de eigenaar al dan niet te verkopen.

Alle documenten worden jullie voorafgaandelijk per email bezorgd.

		
",2,1,130m2,-,Flat,95%
161,"https://www.realo.be/en/andries-pevernagestraat-23-8530-harelbeke/3481933?l=1198589371
","Andries Pevernagestraat 23, 8530 Harelbeke",https://realocdn.com/image/5/BE-master_listing_972c84_972c848ce3ae79fbfba6191c2118f304.jpg/1918x1080/0x400/2/8f6a,€680,"

					Deze gezellige gezinswoning bevindt zich in het centrum van Harelbeke vlakbij winkels en school. Groene recreatie zoals Provinciaal Domein De Gavers alsook de Leie zijn op wandelafstand. De woning zelf is vlot bereikbaar met het openbaar vervoer (trein en bus). De E17 en R8 zijn vlot bereikbaar met de wagen. Mobi-score van 8,9.

In de woning is er een aparte inkomhal, lichtrijke leefruimte met living, eetplaats en ingerichte keuken. Verder is er op het gelijkvloers nog een badkamer, apart toilet en bergruimte met aansluiting voor wasmachine.
Op de eerste verdieping zijn er 2 slaapkamers. Daarboven is er nog een zolderverdieping die ook kan ingericht worden als slaapkamer of naar eigen wens.

Achter de woning is er een grote, lange tuin waar altijd zoninval is met een terras aansluitend op de keuken. Perfect voor lange zomerdagen!

Centrale verwarming op aardgas, overal in de woning dubbele beglazing en een geïsoleerd dak. In de straat ervoor kan er gratis geparkeerd worden, of indien gewenst kan een garage gehuurd worden voor € 55/maand extra.

		
",3,1,121m2,20110813-0000897473-00000008-6,House,91%
162,"https://www.realo.be/en/eugeen-woutersstraat-55-2220-heist-op-den-berg/2258389?l=102800470
","Eugeen woutersstraat 55, 2220 Heist-op-den-Berg",https://realocdn.com/image/5/BE-master_listing_b6e571_b6e571a09400f1b986aed8fc167b28e2.jpg/1439x1080/0x400/2/86ba,€740,"

					Appartement met 2 slpk, ruim terras en autostaanplaats

Ligging: Centraal gelegen op wandelafstand van centrum Heist-op-den-Berg

Indeling: Inkomhal, woonkamer, keuken, terras, 2 slaapkamers, badkamer, bergruimte in kelder en autostaanplaats.

Beschrijving: Dit instapklare appartement beschikt over een ruime open woonkamer met veel lichtinval. De keuken is voorzien van alle toestellen. Vanuit de woonkamer heb je toegang naar het ruime terras. Als we de nachthal doorwandelen vinden we de twee slaapkamers, het toilet en de badkamer. In de badkamer is aansluiting voorzien voor een wasmachine en droogkast. Er is hier een ligbad en douche aanwezig. In de kelder heb je nog een bergruimte waar je gebruik van kan maken. In de garage heb je ook nog een staanplaats.

Kortom: een ruim gezellig appartement met een ruim terras en veel lichtinval.

EXTRA:   
- Lasten: 55 euro  
- Groot terras

EPC: 105

		
",2,1,96m2,-,Flat,82%
